ALERT_ID,TRANSACTION_ID,PARTY_ID,ALERT_TYPE,TRIGGERED_AT,RESOLUTION_STATUS,RESOLVED_BY
b07f3e86-3726-4004-9674-cc52e9b31f15,f0267ac3-c60a-4913-b361-1250bff5aaa9,7aec1b04-20c5-4bbe-8242-aa071d27e029,Suspicious IP,2026-04-08 13:22:01.686586,Open,
4d328e10-9c79-4def-867d-3bc639a0da31,80649eac-855d-4aec-855e-ec6dd18ff59c,94315453-1969-4cf7-a662-44ff60c5b200,Multiple Failed Logins,2026-04-08 13:22:01.490216,Resolved,EMP3012
fe3313f7-d595-453c-afb6-db3ba67df241,809d003d-c137-40eb-9c5f-abd16f780481,972775a6-2db0-419f-ab24-a4d91ae3b70b,High-Value Transaction,2026-04-08 13:22:01.489820,Open,
2e11398b-5b9c-4d3c-8d8f-37c7037379aa,ad47d885-e2cd-4e7a-aa82-4bc0a9c74c2f,c6cb59b5-ae22-4641-9fef-8a9536370e15,High-Value Transaction,2026-04-08 13:22:01.395160,Resolved,EMP3045
aa68301d-4010-44e2-ae9b-b25ad30e7794,37520c6b-0d6e-41e6-98e7-ced0f49df573,4d57c8e4-6139-4fea-98d5-41adf5b9f271,High-Value Transaction,2026-04-08 13:22:01.829816,Open,
6ab62b87-0090-4ccd-b704-f182796983f4,61ae5d51-4e9d-484a-acc5-d4f6b3f4cd91,c8004f41-8348-433e-bda4-eb982eecd6cd,Multiple Failed Logins,2026-04-08 13:22:01.693910,Resolved,EMP3028
79c0c567-e515-4730-9828-72520a814d81,87a3fe19-0e59-4826-b99d-2100a085630e,167bff98-6e38-4a83-b772-907684634c35,Multiple Failed Logins,2026-04-08 13:22:01.057164,Open,
61a8c474-baac-46cf-bf26-34ebf471c145,b4e5d395-a64a-455d-9e06-4a972ec0f182,68d6dd2a-1e27-474a-a1f2-5951142dc574,Unusual Location,2026-04-08 13:22:01.403708,Open,
ad013d36-8c1f-4ec2-b561-e3a1f7d863ff,ca4e0cc7-e6a1-4fba-ba40-b21cc6ed31cb,d70f5d55-984a-4fb9-9ddb-4948100dde8d,High-Value Transaction,2026-04-08 13:22:01.173922,Resolved,EMP3029
40ee649f-4913-4fe3-b620-c021fde74246,c40f2e49-65db-41ec-a194-dfa9b6410b44,2151d611-3c05-4c30-93a6-c4cfb91758af,Suspicious IP,2026-04-08 13:22:01.584845,Resolved,EMP3026
f6ceea90-1567-4637-a6f5-75a616defbc1,1460011b-5e69-42af-841e-53c8d8ebc7fb,4380ac1e-6023-4a09-a2b1-34430180dde1,Multiple Failed Logins,2026-04-08 13:22:01.006746,Open,
e4d41101-9113-48d4-8a0b-ddc65056896c,57df2dcd-73fd-4ddd-9234-9f8898e99f60,f2af9153-f5f8-40d6-a4a5-89bb8ae672d9,Suspicious IP,2026-04-08 13:22:01.662934,Resolved,EMP3045
4a1c3306-dd07-4482-81ab-b6567d17238f,55b873bc-4366-4890-803d-bcdb1268e625,e36adff3-1d89-4a38-9037-5424ea51792e,Unusual Location,2026-04-08 13:22:01.278723,Open,
79148c62-661c-4935-b11a-7b4a304cbccf,6db0bc5f-0e44-4b82-bf4f-0721b47abcf0,e572ae48-9590-40f4-b6a8-32e56ef1bc91,Multiple Failed Logins,2026-04-08 13:22:01.371137,Escalated,EMP3028
8194b037-c678-403a-973e-1cdda7871da4,9f6a8d58-b997-4e2e-ad10-540606647d6f,4f62e277-83e9-41bd-94a3-f0fe2e73a89d,Suspicious IP,2026-04-08 13:22:01.971718,Open,
ef02b696-d621-422e-ba2c-da41c6b795d1,f95107ec-047e-4f9a-9585-94f0caed99ef,b445eca3-9033-41a9-a582-f41ff35ad0d2,High-Value Transaction,2026-04-08 13:22:01.829054,Resolved,EMP3006
5b91a9c6-d4a7-453a-b566-315627fe67ce,50ad564b-2a83-4a44-9458-a553510524ef,b853315d-e01e-407a-9dcd-8f021c6caf42,Unusual Location,2026-04-08 13:22:01.116804,Open,
46f7dd8c-baad-4d22-b317-dfa3540ec1ec,f9aa43e9-60b8-4606-b86c-431426262ede,65fcc998-ff7b-4f70-9e26-928ab4d6fc02,Unusual Location,2026-04-08 13:22:01.177849,Open,
a07aac8f-9450-4022-9311-d3174a1b0f48,32060c8c-17c2-4c7e-8048-dc07c0b3efc7,a0520363-f0dd-4d1c-8355-edbdff5bbca6,High-Value Transaction,2026-04-08 13:22:01.734118,Open,
5baba49e-e1d5-4a93-b7ea-f06357fdc440,44c2b32e-585c-41cc-b63c-676d7cf0d1fc,94ab3eb4-6849-47c7-9988-5cda89b22fa5,Suspicious IP,2026-04-08 13:22:01.055304,Open,
b4b5464e-b03c-4fa1-8c8f-bf9fca81eb4a,3335bd76-fa79-4ccb-9900-32e06f10db2f,1b1c9708-8116-476c-94ac-8e66d0992102,Unusual Location,2026-04-08 13:22:01.012807,Open,
3c0c299a-b0ad-4738-9ea7-e7415b436332,b73bfec2-53be-4acb-a036-09194740a28f,db2e0f0c-2db4-47a6-b8a0-84396b0a508c,Unusual Location,2026-04-08 13:22:01.288156,Open,
ed155568-719a-4587-b17b-32a0d0cce971,ecf698bf-8efc-408a-b88e-d6171b5a621a,7b63cf1d-742e-436e-8fa8-fff6312d0fd4,High-Value Transaction,2026-04-08 13:22:01.821776,Resolved,EMP3012
2b5cfdc0-7949-4d5a-ad84-488354a8bb1d,31d9684d-6050-44de-83e8-854505f663f6,8da7980c-23ca-45cb-b7a6-430b2e434634,Unusual Location,2026-04-08 13:22:01.196527,Open,
037b80c2-903d-42d2-a713-6f34567d3153,ed96c083-ff92-4e58-ac0b-6531f6975f02,6d9d3084-a722-4f94-9c87-29b1a0da56da,High-Value Transaction,2026-04-08 13:22:01.348740,Resolved,EMP3021
2055fe4a-12ce-4bea-8147-87bb7e1a3090,f6445692-ce70-456e-948c-63ce4d278d1a,d2fac182-5834-4fd0-b945-778ba02f93b9,High-Value Transaction,2026-04-08 13:22:01.544486,Resolved,EMP3032
ba66c57a-47d4-4384-992b-a24b28243bde,b85aee67-7ee7-4e0f-9cdf-12fb681ff163,2cae2ad7-73ab-49b3-882f-93a5c01badcf,Unusual Location,2026-04-08 13:22:01.082275,Open,
2d20cb9f-7b2b-4a22-aa6d-05cb653c590f,a45a3cc4-ddb0-4ef1-8a89-8c439b966f4e,5b4487ed-3afc-42cd-990b-b516d901ef81,Suspicious IP,2026-04-08 13:22:01.202135,Resolved,EMP3030
a7fac317-4964-4690-b6dc-5cdf0ad248e1,ffa358f8-016b-4f15-acfe-a11d1c8ee0ce,ae846ddd-b558-42da-9bc2-4abb292099ed,Multiple Failed Logins,2026-04-08 13:22:01.826472,Open,
ad2572c8-6988-4455-a361-fb4e2c3dd1fa,9607d9b6-17a4-46ba-8a7c-11c0cdac3cb2,a6877528-b99e-4d63-93be-a55f4c609ca9,Multiple Failed Logins,2026-04-08 13:22:01.114382,Resolved,EMP3041
c6ae0862-9afd-4ae0-90d9-3eb5f2cdecf2,a889e428-646e-4a84-851c-0e6c97570e72,c73ce2bc-89b2-427f-ba48-300237a742be,Multiple Failed Logins,2026-04-08 13:22:01.792720,Open,
eb6b311a-d8e0-47a3-b254-a308fab84fe6,4e8ad0f4-962b-42e2-8600-ab5c534f4db2,1c348388-574c-4693-bea6-7c8a63a4f7f9,Suspicious IP,2026-04-08 13:22:01.830761,Resolved,EMP3028
ad1c3a58-f768-49fc-86cb-b7e3f678d8fb,1aa2ad66-e202-4e61-a57a-2e3abdcb1168,96015bd7-dd99-45b0-b48c-55ce41ddfd2b,Multiple Failed Logins,2026-04-08 13:22:01.284039,Open,
569b1d9c-b41b-42b7-bbfe-53bef261aee1,4be560fa-12b0-4ae9-baf9-8f5930401d47,a5209b5c-5655-444c-8fbb-f9e97c6465df,Suspicious IP,2026-04-08 13:22:01.111325,Open,
a85dc2a6-dbda-4e27-93c8-a94bba173a2e,a6608ced-dbfd-4780-b4bf-e82c05e15cf3,1bb66db5-aa3b-4493-849d-001b27eef8e8,High-Value Transaction,2026-04-08 13:22:01.409320,Open,
d396e603-6cc6-449c-9cfc-83415f3ec032,3dd8c3eb-d39d-4f02-b02e-b0ddfb9b8120,cebf85d8-0c42-4e06-b14d-151db2246ab3,Suspicious IP,2026-04-08 13:22:01.265828,Resolved,EMP3026
ec35fa48-4ec8-45d4-9498-b7724a48f8d1,ca9bb20c-ceaa-4491-9bcc-0f621802cc4d,7fadb9ad-f482-4a1f-9e0c-16c90e73b98a,Unusual Location,2026-04-08 13:22:01.057736,Escalated,EMP3041
e20b5fbc-1004-485c-9ebe-bf3a48966896,a319d3fc-3efa-4db6-8282-3f8641bac9fb,f0ada620-923d-4a8f-891e-e749fc9a61d7,Unusual Location,2026-04-08 13:22:01.592395,Resolved,EMP3038
64cfe4e3-d416-4c9d-bd73-fb184f1e0cd9,1ab782b3-6e88-46cb-befb-cf54fef15194,2bd12416-fa7b-4059-a42b-d0447e1aa6c4,Unusual Location,2026-04-08 13:22:01.498795,Open,
aa717e7f-3abf-4a1a-affa-96d448cf5b24,3a1242a7-9130-4d4a-96bc-cb515b109555,baa0d032-2cc4-4d28-8611-a1b6ab210176,Unusual Location,2026-04-08 13:22:01.185003,Escalated,EMP3019
13a43343-d6fc-4b37-a843-52360d53a870,4095a492-21f3-48cc-89ce-13497fabefc7,8661ac18-31d2-4bea-bb15-24cd255555f0,Multiple Failed Logins,2026-04-08 13:22:01.819187,Resolved,EMP3003
35347689-e7e9-452c-b605-6344a359377b,b7a3f289-855e-4904-af38-1e7f468cf86e,0ec2f9de-a6a2-4f5a-b96d-2c6bad972d86,Suspicious IP,2026-04-08 13:22:01.092546,Open,
8752e366-8001-43eb-852c-b1ca89c03c52,d5000fc7-1dd8-4438-b614-83bf1ca3017b,0dbb5dfa-d20d-4894-959a-5928a7084d54,Suspicious IP,2026-04-08 13:22:01.058600,Open,
a8988bca-9646-44df-9c51-0f65e61c2ef7,97e5754a-8adc-4e7c-9d4c-ff5da43bc1f3,81bbc18f-1402-4edb-bf50-137fd5bcb040,Unusual Location,2026-04-08 13:22:01.735269,Open,
fa883512-223f-43db-b36e-8651b3c96bc3,c4be20ae-c9e5-409c-8061-156697253e19,c221b404-d4ac-4170-a146-2635505043b3,Unusual Location,2026-04-08 13:22:01.077762,Resolved,EMP3023
b4f97f24-d0ad-4fd9-bec8-23c3cca68ad8,5521d799-76f8-44ed-a941-b0bd1b167347,d68e7927-5068-4869-a413-e415ca36a5d0,Unusual Location,2026-04-08 13:22:01.581181,Open,
f11801ba-324d-4136-ab2c-d2b7c5d87c8f,08bd3c1b-af07-4875-acae-c6622630129d,1fe1bf4d-0ba9-4f74-916e-1ef373ce8041,Multiple Failed Logins,2026-04-08 13:22:01.109392,Resolved,EMP3046
56272399-10b1-4151-88f5-2f77770605ac,a5d56eb0-bf39-46ae-b0bd-676d83d2e328,13ca6304-aaf0-40f7-ae23-401c1d3611f2,Unusual Location,2026-04-08 13:22:01.276249,Resolved,EMP3044
13a270a7-0aea-40c9-bbc5-6eec7ed6654f,f6e08b28-b44e-4b0a-b44d-06822003b359,d80531aa-4b53-4074-8378-759d42283194,High-Value Transaction,2026-04-08 13:22:01.632252,Escalated,EMP3024
c6da8c03-5cf9-4c31-9b77-6bdf1f1b9797,5be31446-a785-48f6-a5a3-bf4903395321,f0011699-413c-4f6c-8d7c-2a1a16be8a94,Suspicious IP,2026-04-08 13:22:01.779380,Open,
938dc995-24e6-4ac5-ac44-b6ffc89f5cae,62d36da5-4cf1-4f82-a42f-a99c8a148a10,be0c66d8-70bd-4494-8386-c16f9cd0c851,Suspicious IP,2026-04-08 13:22:01.476468,Escalated,EMP3024
10fabb0b-6613-43dd-9323-e012a1610678,17407d4c-da43-4132-ab07-66e24a7aee99,0ca6102e-fd05-44dc-97c2-bd9bb581cbb6,Suspicious IP,2026-04-08 13:22:01.193655,Open,
f059a421-d306-42c3-8d31-1dca48d7a7a8,3773d2b3-4f43-48af-bba8-65afb674cdc3,e6e9fc7a-95cc-4568-a8fb-df814477f31f,Suspicious IP,2026-04-08 13:22:01.487817,Open,
71a49cef-2fd8-4b52-86cb-c178a3afac3c,3c31ba37-823e-43cc-9143-776d058a6677,b934c6e2-c119-4a87-bd32-0a7d2b934577,Multiple Failed Logins,2026-04-08 13:22:01.478909,Escalated,EMP3040
d892236f-3288-457a-b6e2-2d6925c3091f,1ad2bc78-aa29-48db-ba2f-3ad311dce9eb,7bccc1fb-78a9-4cfe-832f-59225510f2dc,Multiple Failed Logins,2026-04-08 13:22:01.717088,Resolved,EMP3029
9b30102e-2454-4866-b04b-c47054fcf5a1,0bd0336e-ecbc-403a-a496-d89b54772f08,3aa26634-4b2d-4a62-929c-741e41888be9,High-Value Transaction,2026-04-08 13:22:01.044505,Open,
59f8294e-d91b-45d4-ba2b-7425aff87558,894d3576-5478-46db-8bc9-df77ef2e34fd,a940a6d9-bdea-4f60-9a77-76022cd5a3e0,Suspicious IP,2026-04-08 13:22:01.266873,Resolved,EMP3029
efd28c49-3759-42d3-8448-c4eee8308aa3,ddca5d3a-fa9f-45a6-8e81-ef4767f7e3f9,573ff696-b09f-46ca-a01c-2867f6c1f3e3,Multiple Failed Logins,2026-04-08 13:22:01.197719,Open,
1c051565-fef9-4c43-9fc7-03e97da3034c,6b969d3a-aa14-4c9e-9c2f-07a4690ef43c,8fc20607-5566-4e0c-b7bb-80178f0d4aa4,Unusual Location,2026-04-08 13:22:01.103881,Resolved,EMP3011
cefad362-49dd-492b-af9a-ab6a3ef2eafd,55e42ef2-7272-4fe2-ab2b-015663d3652a,e3f5ce0c-5ff9-4d91-b57c-4da5e5f057f0,Unusual Location,2026-04-08 13:22:01.703466,Resolved,EMP3049
6fd26c37-a611-4f5b-843c-62e505bcd42d,481870bb-23ff-4a03-9847-792f457e5758,a593cf0a-dd7d-4592-aa7a-90254771b8f3,Unusual Location,2026-04-08 13:22:01.361723,Resolved,EMP3045
7bb776e7-e925-4184-ab4f-1ec90b0aa593,80deed77-232a-426a-b3b2-a493622cc37c,b76bb339-4c8a-450d-8d5d-6481be7a456b,Multiple Failed Logins,2026-04-08 13:22:01.339706,Open,
95768b27-b0cf-45ce-badf-0bb9425b8dc2,b25d3c97-79a5-4701-a7ea-c2240e81d922,03e2c0d6-1432-4bdb-b1d9-4f6135ff0d64,Multiple Failed Logins,2026-04-08 13:22:01.209192,Open,
3517ef58-c9ee-442c-af43-8e49b9354522,ae20d137-62a9-48eb-be64-fdd5c4e29eac,1a3f4f0d-7e1f-48f3-8410-913727b122c5,High-Value Transaction,2026-04-08 13:22:01.529793,Open,
0119150d-3852-4ecd-bfac-c3ec2f0f61a8,8ae757bd-7d12-49ad-b4a0-5daad026a41c,d73b8d4c-691b-4ce6-bdd7-45cdb9931855,Suspicious IP,2026-04-08 13:22:01.657735,Resolved,EMP3003
23537728-1e23-4066-b096-d7fd9d2f8fb3,b7e3f9d0-8fe6-42ad-809b-4ebf3d36a22d,43a8df0b-035d-48c7-aac5-49c8fdeb1f58,High-Value Transaction,2026-04-08 13:22:01.909538,Resolved,EMP3024
4cfe8afe-1095-4dcd-9378-119e3c47faa7,c1bf949c-b0df-485e-a068-9644e9d4e316,80015ebc-5671-4add-85db-9ced2aaca319,High-Value Transaction,2026-04-08 13:22:01.053974,Open,
082b2285-8cf7-4cf8-aef3-29db802cfa27,ddef02a5-12d3-4330-9e41-80109d00ba58,c400e223-66b0-43bb-9557-cb4bcd765754,Multiple Failed Logins,2026-04-08 13:22:01.433458,Open,
11e3fd49-d513-498b-9aa6-8123c8bd3ea3,e98cbbe1-bb50-455b-b5ee-255f62aef29c,04139ae5-38cd-4a8f-9ad9-48c190773771,Multiple Failed Logins,2026-04-08 13:22:01.753761,Open,
03120bf2-cd04-4cf9-9205-61dcfd0d9f9a,38b2e1bf-64de-491f-968e-9024d3da476c,36e281a2-f941-4fac-ae4a-47437003e084,Multiple Failed Logins,2026-04-08 13:22:01.363290,Open,
7a258ad5-c2d3-4a3b-a127-9a46a5e02770,0d5b8331-34c6-429b-88cf-425a0abc7931,87336f03-d515-4292-a6be-1270d8185a28,Suspicious IP,2026-04-08 13:22:01.286835,Resolved,EMP3011
1a528ea4-60cd-4a66-9c30-fc93cf9a2e5e,3b509156-56c3-4eb7-a493-ab544a71381c,6918e909-6636-4e2d-bd5b-f1ca5a121523,High-Value Transaction,2026-04-08 13:22:01.372777,Escalated,EMP3040
0e3edd3d-e64b-4f4a-88d8-572ec4cbecc7,411d64ab-5172-4f40-8c2e-bcff11336049,8110eaa9-84a9-4396-8f21-0385e482ab9a,Suspicious IP,2026-04-08 13:22:01.367950,Open,
13092bf0-5f1b-4dee-88a2-c28503c10c25,6dfd8830-b32e-4768-add4-4400da90483a,ff202be0-5159-4ebd-b42d-29f434438411,High-Value Transaction,2026-04-08 13:22:01.525376,Resolved,EMP3041
4f0a704e-0eaa-4c83-9f97-c1f54aee9657,bc370c32-77be-47f0-90ef-aad5c35cfa8d,85023006-2179-4489-98cc-a586bed97650,Suspicious IP,2026-04-08 13:22:01.620318,Resolved,EMP3010
9be9e1e0-5019-45bd-9f1d-08ef333a8ce1,c9ff01ed-8dd0-4542-b5f3-3cefa7974c6b,704344d0-7615-43aa-9fb7-24cccb1e6d9a,Multiple Failed Logins,2026-04-08 13:22:01.417189,Open,
e01896f8-d9fb-443c-b3fd-d92e727a51e0,ac1f9b51-c633-42eb-a6a8-89b3ac55216e,9e52e6ba-ec9b-418e-bdf6-77c438357acd,High-Value Transaction,2026-04-08 13:22:01.244200,Open,
900124d4-78ab-4d4a-89d6-9ca54a64d654,5e1397b5-0ab1-4225-81d6-cfb89bdb98c0,978ba8a3-adb8-4eab-91eb-f78356604ba6,Unusual Location,2026-04-08 13:22:01.631191,Open,
a38418fd-723c-4084-b091-b03a17a67901,1947f3fc-04d4-44be-8c4e-e2a5221658e9,05a7fd0c-321c-46d9-a444-07b143dce5bf,Unusual Location,2026-04-08 13:22:01.163106,Open,
9c73327e-b1ca-4322-b243-26faa767c58e,edb14171-46d4-44d3-936d-b9a0a833f85d,feeeaaf3-4f68-4ae7-ab1e-948532adf0c0,Multiple Failed Logins,2026-04-08 13:22:01.650220,Open,
40c76e4c-a944-49b7-b2e3-58495cc91338,71457dc3-f13f-4504-bd67-c37be39bebfb,4dda9652-61f3-4656-8da5-0aceb1619a4a,High-Value Transaction,2026-04-08 13:22:01.603686,Open,
c2bf3436-967a-4488-93ae-23336bf9ba76,d0602066-eeca-42c3-9d38-e702b509cf93,1ec9532a-2afd-4b80-b826-8aeb21bb51fe,Unusual Location,2026-04-08 13:22:01.407959,Open,
fbc3f37e-f5a6-44b2-a3b1-2735a090f421,7aaf4744-8525-475d-8090-d35c1bc32194,f1ec0f9b-dc83-4890-86d6-f9a6ab8c637e,Suspicious IP,2026-04-08 13:22:01.798764,Resolved,EMP3045
0ec723e2-310e-4a2a-b2fb-b93adfbc3823,2fa45ef9-16d8-4930-9676-0f250d1831ae,9d5335c2-dfae-44e4-89a9-e044aa716be8,High-Value Transaction,2026-04-08 13:22:01.789893,Open,
462b544e-5120-4d42-8c27-95df18103c6a,458738c8-f498-4e46-9c25-2f5a5cbfa34e,0e1f7a16-4e91-4524-a689-8c675373d7c5,Suspicious IP,2026-04-08 13:22:01.813516,Escalated,EMP3043
07d09588-fe8c-4b5c-8899-64d6ff4e2489,39f8d135-22e1-4e92-8ad1-19f1d6712f64,d84f91e3-c512-43ef-93a2-86c60484bd3e,Suspicious IP,2026-04-08 13:22:01.798054,Open,
6aa572d7-39ae-41e7-9de9-f368934ec15d,fd1e3b30-6df3-471f-a4ea-39ef06aeb700,56c4fd19-cf7c-42e3-8d01-f81759517e72,High-Value Transaction,2026-04-08 13:22:01.866068,Open,
3accd70b-4b3f-4070-9b0b-f7d7fa284e4a,4e1f0666-e838-4a5d-97c9-85431f122029,3f8ea74c-09c8-4900-b75d-0c165bf501de,Multiple Failed Logins,2026-04-08 13:22:01.898644,Open,
0cf6144c-8f85-4047-93ea-6abde6c5c795,f85b43ea-9d50-4deb-942c-037eb204966c,c2131396-fc72-4478-bde0-50f2647ecd82,Unusual Location,2026-04-08 13:22:01.373281,Open,
6eff7c96-f33b-41ab-9780-3efa23247162,44984d1e-db29-43a1-a6c7-ef599ccefa38,2bc2d6f6-e300-4742-8804-9c4501a5bb78,Unusual Location,2026-04-08 13:22:01.038951,Open,
cd852aca-4247-45a1-ba04-5e66ac4014cd,5f106580-0942-4131-820c-33e4ed634563,3d0868a3-4747-41f5-81c1-d3d3f8b6e308,Multiple Failed Logins,2026-04-08 13:22:01.262440,Open,
e064e1ee-8ed2-4120-819c-3208d1dac1f8,2e3126d7-792d-44d7-8c63-0465b239b7e2,c4be11bf-2f0f-4d19-a800-047ac3f1692f,Multiple Failed Logins,2026-04-08 13:22:01.124093,Open,
b95925be-598b-452c-b337-26f60b59b072,5e7948a1-d3c6-415a-b50b-5b903647cd26,4575c556-153e-4517-96dc-64432eab3268,Suspicious IP,2026-04-08 13:22:01.174179,Open,
5aab1205-1a36-4ba8-b2c9-6c35d5ceeb2d,cf408a64-a931-4b1b-b82a-7bf8f5bf09e5,a8843ab0-325c-4be2-8b93-c6a8546baef7,Unusual Location,2026-04-08 13:22:01.728076,Open,
514dbe21-5415-46f3-b167-1c15c69b273d,85aea0ac-90df-49ca-9c47-c3e07b58f2c4,c953cae0-726d-4171-aacd-a05acd55d976,Suspicious IP,2026-04-08 13:22:01.678059,Resolved,EMP3011
e8a20c8d-c5d3-4fab-8508-de63ecede8af,bc3de980-05d8-4630-9e52-b868fe854cec,38df3704-f84b-4a4c-b385-86deaa02ea64,Suspicious IP,2026-04-08 13:22:01.774337,Open,
bbd74d43-8179-4851-abdf-ec55900f4704,666329ed-e0e9-4b16-a8d7-4c9d7851b487,cb01095d-4677-42ea-bf44-ff85982dc168,Unusual Location,2026-04-08 13:22:01.016466,Open,
8cf2a0a7-cea1-41f1-b9f5-e51f422e3cb7,ba6a1aa6-d8d1-4d01-a67d-904e6d56d922,f4347eaf-d5dd-4cc8-81e4-fa46c81f2b3b,Unusual Location,2026-04-08 13:22:01.844459,Open,
32a86fb3-ba1c-4cd2-9bd4-e58a45b4c09c,fd20faab-4e55-4bf7-8de0-80a52afbae55,d5310807-3a6a-4673-9305-e6b61697e554,High-Value Transaction,2026-04-08 13:22:01.359624,Resolved,EMP3015
5ba069b1-3cd5-4680-9d2a-b0c632e0f2d1,094c1211-1133-4e06-83e5-d25a95a2b4a0,0d0822b2-7fac-4564-8429-37e772867a26,Suspicious IP,2026-04-08 13:22:01.245361,Open,
f70c921a-92d9-41fd-95c8-b3bfe6033403,90417b33-d1f3-44cf-94af-155acf937ee8,78f8e5ea-8662-4d58-8d62-aeea5179a28b,Suspicious IP,2026-04-08 13:22:01.353429,Open,
ff98da5e-1909-4071-8839-ae12ab11834a,38f77f60-efd6-4285-bfdd-e361005a313b,da5cd0a5-f16c-41d0-92b5-98bc636ec6e8,Multiple Failed Logins,2026-04-08 13:22:01.207261,Escalated,EMP3023
873c7fd6-ad7e-410b-a274-b8d5b3df15c9,6beaf94a-aa04-4ae2-81a8-a04b4854bff4,f0482ed4-b163-4689-a95f-35e43b8f6284,Multiple Failed Logins,2026-04-08 13:22:01.004680,Open,
d4d21e97-c2e8-4e7c-ac71-4218b8ed6c9d,034ad7e0-0f58-4c7f-b7a5-bfa55f7f5846,4a1927d9-3556-4135-a2d7-5ddedf19409a,Unusual Location,2026-04-08 13:22:01.074788,Resolved,EMP3026
fcf14cba-2587-4ef2-ad6d-970568a77abc,7b00c2c1-c500-4ca1-aad5-62db79cf2a16,a5b8022b-e486-4f19-a7d8-93d385f8d8d8,Multiple Failed Logins,2026-04-08 13:22:01.469084,Open,
3fccd6ce-aa21-4deb-a91c-25a93338e6e1,b9e71c6a-b275-4ac6-80e9-23adf237dc6f,78a20ceb-de82-4c18-bf30-c4ee4eebf6e5,Multiple Failed Logins,2026-04-08 13:22:01.251744,Resolved,EMP3048
1653a9fa-6d0f-45c3-829f-3737010f9570,f839cf6b-92e4-41f9-9372-457dc79f2f0b,d6c13460-ed36-4ced-8acd-10c7725ba612,Suspicious IP,2026-04-08 13:22:01.823431,Resolved,EMP3040
9d201691-c85c-4c26-9936-d1237de23cd0,9dc83233-19a1-47fd-95f3-f00ca01a51ac,47e9c9bb-84ae-4e4d-8a14-bc30a8310d35,Multiple Failed Logins,2026-04-08 13:22:01.287625,Open,
3547f98b-1cc5-4f9d-be2b-7be2bcae54ed,254dc22a-5d64-45b8-ab58-d3984435cd6e,cc8ea1f2-2354-42cf-b3aa-350bc95f9afb,Unusual Location,2026-04-08 13:22:01.189612,Resolved,EMP3043
cbd4d7ac-88b4-4288-91c2-a545bba3e1df,cf1cb74a-13c2-4613-b7cf-c138cd13382b,fb162fda-3256-4c02-88bc-b45ec6430ce5,Multiple Failed Logins,2026-04-08 13:22:01.286002,Open,
493c59b6-02cd-442e-ab54-8e054eb92d14,67828740-207d-45a5-9d71-52a261342a7a,8f4752da-400b-43fc-9a7a-a334e1e1f05e,Multiple Failed Logins,2026-04-08 13:22:01.949583,Open,
f58ac51f-200b-4407-a66e-fddc3ba3d6ff,cb2b06df-f5e3-444d-87f4-62609f91d4c0,bde26e81-1083-4e1e-bfdb-4b43cab63f66,High-Value Transaction,2026-04-08 13:22:01.644147,Open,
55e92f4d-4886-43d6-b334-debff070e39d,ec645faf-853b-425d-859d-af0397dfb347,ccef44d3-491b-4b0a-b91a-4076335a9cd5,Unusual Location,2026-04-08 13:22:01.357921,Escalated,EMP3042
f048c453-d116-4853-8f88-18cacdcedcb1,42572ea6-2d64-4b8a-8fb4-ae51a1c326c4,16acf485-3e3d-4b72-800d-bea2a2ba071a,High-Value Transaction,2026-04-08 13:22:01.928216,Resolved,EMP3019
15e82a7f-50f1-495a-a37e-a0a845bef9e1,e7d6e557-62b2-4d15-90ee-7de92d8b03ef,fda5a382-6528-45df-bf66-93834c3749ce,Suspicious IP,2026-04-08 13:22:01.068889,Open,
4161a846-6771-4a06-b541-5cac8603e1d2,fb230e3c-156f-4bee-a6f9-3025d814236e,9dbda553-92ee-43b7-96ad-dc2148406d7a,Multiple Failed Logins,2026-04-08 13:22:01.200990,Open,
cc38b6a7-eb3c-42e6-bdaf-4915f0a53d2e,7f63b79a-3769-4949-8580-cc9e6f5e91fe,a8fe9a88-dd33-4f2d-9553-1b52fc0d6716,Suspicious IP,2026-04-08 13:22:01.763405,Open,
eebbc9cf-acb0-4b77-915d-658f0cf7a15f,d464258b-bcfa-4517-a0a4-d05cc1061d76,06ced976-87f0-48b6-a747-455273d6bd12,Multiple Failed Logins,2026-04-08 13:22:01.481245,Open,
fe4d5c88-8196-4f8e-970e-4e953406e09e,bafb63c1-eb81-4189-af7e-1d8ae70a4c92,0d70c106-9b53-401c-be61-c36b8dd5fb87,Suspicious IP,2026-04-08 13:22:01.773880,Open,
33abd7f2-f5fa-4489-be65-04dd4336ce10,528b09df-7fa9-48ea-a5bd-55c304780b45,34b509bf-cce9-4cf0-90d4-fc1c48cbde08,High-Value Transaction,2026-04-08 13:22:01.621457,Open,
a2dfdfb8-155b-4b48-b7c6-242ccf99d56c,f55798f4-6783-4236-942d-b5e205e6cad0,41f0f40c-1163-4040-a82a-4224ecea277a,Suspicious IP,2026-04-08 13:22:01.341318,Resolved,EMP3041
c7f430b0-6a75-4e73-b8bc-ebe4b38a4d6b,12eeacfb-4790-41ef-9713-2c006de75003,bcc75366-213f-4c14-9148-4a61f0478f65,Unusual Location,2026-04-08 13:22:01.798696,Open,
9483cc15-9cbe-4a5a-b232-a7f5adfc301e,8674f707-f63a-4e06-9413-8fcc95b35cb1,028d78cd-7115-40aa-a078-d61525cfbb49,Multiple Failed Logins,2026-04-08 13:22:01.850089,Resolved,EMP3011
